Flight#:string, Date:string, Reg:string, From:string, To:string, PIC:number, Type:string, Landings:number, Aprcs:number, Comment:string, Dual:number, ActI:number, SimI:number, Sim:number, Type:1:string, Class:string, Tailwheel:string, Turbine:string
579,2009/07/26,N316MZ,KLWS,KPAE,2,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
578,2009/07/19,N316MZ,KBFI,KSQL,4.5,DA42,2,0,STOPS@ MFR-,0,0,0,0,DA42,MEL,0,0
577,2009/07/19,N316MZ,KPAE,KBFI,1.8,DA42,2,0,STOPS@ YYJ-,0,0,0,0,DA42,MEL,0,0
576,2009/07/13,N316MZ,--,--,0,DA42,0,0,--,0,0,0,0,DA42,MEL,0,0
575,2009/07/12,N316MZ,KALW,KPAE,1.6,DA42,1,1,"IFR, ILS-16R",0,0.4,0,0,DA42,MEL,0,0
574,2009/07/10,N316MZ,KPAE,KALW,1.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
573,2009/07/03,N316MZ,KLVK,KPAE,4.5,DA42,3,0,"STOPS@ SQL,RDD,",0,0,0,0,DA42,MEL,0,0
572,2009/07/03,N88408,KLVK,KLVK,0,7ECA,5,0,Tailwheel,1.6,0,0,0,7ECA,SEL,1,0
571,2009/07/03,N316MZ,KSQL,KSQL,0.8,DA42,2,0,STOPS@ LVK-,0,0,0,0,DA42,MEL,0,0
570,2009/07/02,N383AC,KLVK,KLVK,0,7ECA,0,0,Tailwheel,1,0,0,0,7ECA,SEL,1,0
569,2009/06/27,N316MZ,CN0,KSMO,0.6,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
568,2009/06/27,N316MZ,KSQL,KCNO,2.3,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
567,2009/06/26,N316MZ,KSQL,KSQL,1.2,DA42,2,0,STOPS@ MRY-,0,0,0,0,DA42,MEL,0,0
566,2009/06/24,N12XXX,KLVK,KLVK,0,L39,1,0,--,1,0,0,0,L39,SEL,0,1
565,2009/06/24,N555Q,KLVK,LVK,0,T6G,1,0,--,1,0,0,0,T6G,SEL,1,0
564,2009/06/24,N316MZ,KSQL,KSQL,0.8,DA42,2,0,STOPS@ LVK-,0,0,0,0,DA42,MEL,0,0
563,2009/06/24,N316MZ,KSMO,KLVK,2.2,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
562,2009/06/21,N316MZ,KSQL,KSQL,0.8,DA42,2,0,STOPS@ LVK-,0,0,0,0,DA42,MEL,0,0
561,2009/06/20,N316MZ,4SD,KSQL,1.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
560,2009/06/19,N316MZ,KSQL,4SD,1.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
559,2009/06/12,N12XXX,KLVK,KLVK,0,L39,1,0,--,1.1,0,0,0,L39,SEL,0,1
558,2009/06/08,N316MZ,KBFI,KMFR,2.3,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
557,2009/06/08,N316MZ,KMFR,KSQL,2.3,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
556,2009/06/07,N316MZ,KBFI,KBVS,2.4,DA42,1,6,"STOPS@ PAE-:PAE:ILS16Rx4, Soclo:Hold&Trk, BVS: GPS10x2",0,0,0,0,DA42,MEL,0,0
555,2009/05/15,N316MZ,KBFI,KBFI,2,DA42,2,0,STOPS@ YYJ-,0,0,0,0,DA42,MEL,0,0
554,2009/04/26,N316MZ,KPAE,KBFI,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
553,2009/04/04,N316MZ,KYYJ,KBFI,1,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
552,2009/04/04,N316MZ,KYYJ,KCOE,1.9,DA42,1,0,--,0,0.2,0,0,DA42,MEL,0,0
551,2009/04/04,N316MZ,KBFI,KPAE,0.4,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
550,2009/04/03,N316MZ,KHIO,CYYJ,1.8,DA42,1,0,--,0,0.3,0,0,DA42,MEL,0,0
549,2009/04/03,N316MZ,KPAE,KHIO,1.2,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
548,2009/03/21,N316MZ,KPAE,KSHN,1.3,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
547,2009/03/13,N316MZ,KPAE,AW0,1.1,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
546,2009/02/16,N316MZ,KYYJ,KPAE,1,DA42,2,0,STOPS@ BLI-,0,0,0,0,DA42,MEL,0,0
545,2009/02/15,N316MZ,KYVR,KYYJ,0.6,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
544,2009/02/14,N316MZ,KPAE,KYVR,0.8,DA42,1,1,YVR-ILS-26L,0,0.3,0,0,DA42,MEL,0,0
543,2009/02/08,N316MZ,KPAE,KPAE,2,DA42,3,1,STOPS@ YYJ-BLI-:ILS-09-CYYJ,0,0.4,0,0,DA42,MEL,0,0
542,2009/01/24,N316MZ,KPAE,KPAE,0.8,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
541,2009/01/23,N316MZ,KPAE,KPAE,1.3,DA42,3,0,STOPS@ AWO-,0,0,0,0,DA42,MEL,0,0
540,2009/01/18,N316MZ,KPAE,KPAE,2,DA42,3,0,STOPS@ YYJ-BLI-,0,0,0,0,DA42,MEL,0,0
539,2009/01/09,--,--,--,0,DA42 Sim,0,0,"PAE ILS-16, VOR DME, ILS-16, GPS-16, Hold, Track",0,0,0,0,DA42 Sim,SIM,0,0
538,2008/11/26,N316MZ,KPAE,KBVS,1,DA42,2,0,Practice Engine Outs,0,0,0,0,DA42,MEL,0,0
537,2008/11/08,N1179C,KBFI,KPAE,0.8,SR20,3,0,--,0,0,0,0,SR20,SEL,0,0
536,2008/10/25,N316MZ,KBFI,KPAE,1.2,DA42,1,2,"PAE VOR-16, Hold, Track, ILS-16",0,0.5,0,0,DA42,MEL,0,0
535,2008/10/19,N316MZ,KPAE,KYYJ,1.2,DA42,2,0,via BFI,0,0,0,0,DA42,MEL,0,0
534,2008/10/19,N316MZ,KYYJ,KPAE,0.8,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
533,2008/09/29,ZU-EOS,FASI,FASI,0,Z194,5,0,--,0.5,0,0,0,Z194,SEL,0,0
532,2008/09/20,N316MZ,KPAE,KYYJ,2.2,DA42,3,3,"via BLI, YYJ: ILS-09, BLI: ILS-16 (mins), PAE: ILS-16",0,2,0,0,DA42,MEL,0,0
531,2008/09/13,N1179C,KBFI,KSHN,1.4,SR20,5,0,--,0,0,0,0,SR20,SEL,0,0
530,2008/08/30,N316MZ,KPAE,KYYJ,2,DA42,3,0,rtn via BLI,0,0,0,0,DA42,MEL,0,0
529,2008/08/10,N316MZ,CYYJ,KPAE,1,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
528,2008/08/09,N316MZ,KBFI,CYYJ,1,DA42,1,0,--,0,0.4,0,0,DA42,MEL,0,0
527,2008/08/08,N316MZ,KBFI,KPDT,3,DA42,2,0,--,0,0.5,0,0,DA42,MEL,0,0
526,2008/08/07,N316MZ,KSQL,KBFI,5,DA42,2,0,via EUG,0,0.7,0,0,DA42,MEL,0,0
525,2008/08/04,N316MZ,KPAE,KSQL,5.5,DA42,2,0,via MFR,0,0.5,0,0,DA42,MEL,0,0
524,2008/07/17,N316MZ,KSQL,KPAE,4.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
523,2008/07/14,N316MZ,KPAE,KSQL,5.5,DA42,2,1,"via RDD, ILS-32",0,0.5,0,0,DA42,MEL,0,0
522,2008/07/13,N316MZ,KPAE,KYYJ,2,DA42,3,0,via BLI,0,0,0,0,DA42,MEL,0,0
521,2008/07/05,N316MZ,KBFI,KPAE,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
520,2008/07/05,N1179C,KPAE,KBFI,0.5,SR20,1,0,--,0,0,0,0,SR20,SEL,0,0
519,2008/07/02,N316MZ,KBFI,KHIO,2,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
518,2008/06/23,N316MZ,KPAE,KBFI,1.5,DA42,3,0,"via BFI,PAE",0,0,0,0,DA42,MEL,0,0
517,2008/06/22,N316MZ,KPAE,KYKM,2,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
516,2008/06/21,N316MZ,KORS,KPAE,2.5,DA42,3,0,via SHN,0,0,0,0,DA42,MEL,0,0
515,2008/06/20,N316MZ,KPAE,KORS,0.6,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
514,2008/06/19,N316MZ,KPAE,KYYJ,2,DA42,3,0,via BLI,0,0,0,0,DA42,MEL,0,0
513,2008/06/01,N316MZ,KPAE,KBVS,1.8,DA42,1,3,"BVS/GPS-10, PAE/VOR-16, Track & Hold, PAE/ILS-16",0,1.6,0,0,DA42,MEL,0,0
512,2008/05/31,N316MZ,KPAE,KYYJ,2,DA42,3,0,via BLI,0,0,0,0,DA42,MEL,0,0
511,2008/05/17,N1179C,KBFI,KYYJ,2.2,SR20,2,0,return,0,0,0,0,SR20,SEL,0,0
510,2008/05/14,N316MZ,KPAE,KBVS,1.8,DA42,1,3,"BVS GP-10, Hold & Track, PAE ILS-16 x 2",0,1.6,0,0,DA42,MEL,0,0
509,2008/05/11,N316MZ,KPAE,0S9,1.3,DA42,3,0,"STOPS@ CLM,",0,0,0,0,DA42,MEL,0,0
508,2008/05/04,N316MZ,KPAE,KBLI,2,DA42,3,1,"STOPS@ CYYJ, :YYJ ILS-27",0,0.3,0,0,DA42,MEL,0,0
507,2008/04/26,N1179C,KBFI,KSHN,1.3,SR20,4,0,--,0,0,0,0,SR20,SEL,0,0
506,2008/04/20,N316MZ,KPAE,KBFI,0.9,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
505,2008/04/12,N316MZ,KPAE,KBLI,2,DA42,3,0,"STOPS@ CYYJ,",0,0,0,0,DA42,MEL,0,0
504,2008/03/30,N316MZ,KPAE,KBLI,1.6,DA42,3,0,"STOPS@ CYYJ,",0,0.6,0,0,DA42,MEL,0,0
503,2008/03/22,N316MZ,KPAE,KBVS,1.2,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
502,2008/03/08,N316MZ,KPAE,KSHN,1.5,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
501,2008/03/01,N316MZ,KPAE,3W5,1.5,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
500,2008/02/16,N316MZ,KPAE,KBLI,1.4,DA42,3,1,"STOPS@ CYYJ, :YYJ ILS-27",0,0.5,0,0,DA42,MEL,0,0
499,2008/02/14,N316MZ,KPAE,KSHN,1.5,DA42,4,0,--,0,0,0,0,DA42,MEL,0,0
498,2008/02/08,--,--,--,0,DA42 Sim,0,4,"AWO Loc 34, BVS GPS28 x2, NDB10, Holding, Tracking",0,0,0,0,DA42 Sim,SIM,0,0
497,2008/01/26,N316MZ,KPAE,KBVS,1.5,DA42,5,0,--,0,0,0,0,DA42,MEL,0,0
496,2008/01/24,N316MZ,KBFI,KPAE,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
495,2008/01/14,N316MZ,KPAE,KBFI,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
494,2008/01/01,N316MZ,KPAE,KAWO,1.5,DA42,2,0,Slow,0,0,0,0,DA42,MEL,0,0
493,2007/12/31,N316MZ,KPAE,KPAE,0.7,DA42,1,0,Slow/Steep,0,0,0,0,DA42,MEL,0,0
492,2007/12/21,N316MZ,KPAE,KPAE,1,DA42,2,0,BFI,0,0,0,0,DA42,MEL,0,0
491,2007/12/21,N316MZ,KBFI,KBFI,1.5,DA42,1,4,"TIW/ILS-17, TIW/GPS-35, PWT/ILS-19, BFI/ILS-13",0,0,0,0,DA42,MEL,0,0
490,2007/12/08,N316MZ,KPAE,KPAE,1.2,DA42,3,0,"FHR, PAE",0,0,0,0,DA42,MEL,0,0
489,2007/11/25,N316MZ,KPAE,KPAE,1.2,DA42,2,0,3W5,0,0,0,0,DA42,MEL,0,0
488,2007/11/24,N316MZ,KPAE,KPAE,0.6,DA42,2,0,PWT,0,0,0,0,DA42,MEL,0,0
487,2007/11/21,N316MZ,KPAE,KPAE,2,DA42,3,0,"HQM, SHN",0,0,0,0,DA42,MEL,0,0
486,2007/11/20,N316MZ,KBFI,KPAE,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
485,2007/11/18,N316MZ,KPAE,KBFI,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
484,2007/11/02,N316MZ,KPAE,KBFI,0.5,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
483,2007/09/29,N316MZ,KPAE,KBVS,1.2,DA42,3,0,--,0,0,0,0,DA42,MEL,0,0
482,2007/08/31,N316MZ,KPAE,KBVS,1,DA42,4,0,--,0,0,0,0,DA42,MEL,0,0
481,2007/08/24,N316MZ,KPAE,CYYJ,1.2,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
480,2007/08/18,N316MZ,KPAE,KBVS,1.4,DA42,3,0,--,0,0,0,0,DA42,MEL,0,0
479,2007/08/14,N316MZ,KOAK,KPAE,5,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
478,2007/08/13,N316MZ,KPAE,KOAK,6,DA42,3,0,--,0,0,0,0,DA42,MEL,0,0
477,2007/08/06,N316MZ,KBFI,KPAE,1,DA42,2,0,--,0,0,0,0,DA42,MEL,0,0
476,2007/08/04,N316MZ,KBFI,KBLI,0,DA42,1,0,--,1,0,0,0,DA42,MEL,0,0
475,2007/08/04,N316MZ,KBLI,KBLI,1.1,DA42,2,1,BLI ILS 16,0,0,1,0,DA42,MEL,0,0
474,2007/08/03,N316MZ,KBFI,KSHN,0,DA42,1,0,--,1.7,0,0.1,0,DA42,MEL,0,0
473,2007/07/24,N316MZ,KBFI,KTIW,0,DA42,1,3,TIW ILS17 LOC17,1.9,0,0,0,DA42,MEL,0,0
472,2007/07/23,N316MZ,KBFI,KTIW,0,DA42,1,3,"TIW ILS17, LOC17, BFI ILS 13R",1.5,1,0,0,DA42,MEL,0,0
471,2007/07/19,N316MZ,KBFI,KBFI,1.4,DA42,1,0,--,0,0,0,0,DA42,MEL,0,0
470,2007/07/18,N1179C,KRDD,KBFI,3.5,SR20,1,1,ILS 13,0,3.5,0,0,SR20,SEL,0,0
469,2007/07/18,N1179C,KOAK,KRDD,1.5,SR20,1,1,ILS 34,0,1.5,0,0,SR20,SEL,0,0
468,2007/07/14,N1179C,KBFI,KOAK,4.7,SR20,2,0,via KMFR,0,0,0,0,SR20,SEL,0,0
467,2007/07/12,N316MZ,KBFI,KBFI,0,DA42,1,2,"TIW ILS 17, GPS 35",1.5,0,0,0,DA42,MEL,0,0
466,2007/07/11,N316MZ,KBFI,KBFI,0,DA42,1,3,"OLM 17 ILS, 35 GPS, SHN 23 GPS",2.1,0,0,0,DA42,MEL,0,0
465,2007/07/10,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.3,0,0,0,DA42,MEL,0,0
464,2007/07/03,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.3,0,0,0,DA42,MEL,0,0
463,2007/07/02,N316MZ,KBFI,KBFI,0,DA42,1,0,--,1.6,0,0,0,DA42,MEL,0,0
462,2007/06/30,N316MZ,KPAE,KPAE,0,DA42,1,0,--,1.8,0,0,0,DA42,MEL,0,0
461,2007/06/30,N1179C,KBFI,KPAE,1,SR20,2,0,--,0,0,0,0,SR20,SEL,0,0
460,2007/06/13,--,--,--,0,DA42 Sim,0,2,"OLM ILS17, LOC 17",0,0,0,0,DA42 Sim,SIM,0,0
459,2007/06/12,N1179C,KBFI,KSHN,1.2,SR20,3,0,--,0,0,0,0,SR20,SEL,0,0
458,2007/06/11,--,--,--,0,DA42 Sim,0,2,PAE ILS-16 x 2,0,0,0,0,DA42 Sim,SIM,0,0
457,2007/06/08,N1179C,KBFI,CYYJ,2,SR20,2,0,--,0,0,0,0,SR20,SEL,0,0
456,2007/06/07,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
455,2007/06/05,--,--,--,0,DA42 Sim,0,1,ILS-17 OLM,0,0,0,0,DA42 Sim,SIM,0,0
454,2007/06/04,N316MZ,KBFI,KAWO,0,DA42,2,0,--,1.4,0,0,0,DA42,MEL,0,0
453,2007/06/02,N1179C,KBFI,KSHN,1.4,SR20,3,0,--,0,0,0,0,SR20,SEL,0,0
452,2007/05/31,N316MZ,KHLN,KGEG,0,DA42,1,0,--,2.4,0,0,0,DA42,MEL,0,0
451,2007/05/31,N316MZ,KGEG,KBVS,0,DA42,1,0,--,1.6,0,0,0,DA42,MEL,0,0
450,2007/05/31,N1179C,KBVS,KBFI,0.6,SR20,1,0,--,0,0,0,0,SR20,SEL,0,0
449,2007/03/14,N49494,KBFI,KBFI,0,DA42,3,0,--,1.9,0,0,0,DA42,MEL,0,0
448,2007/02/28,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
447,2007/02/26,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
446,2007/02/23,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
445,2007/02/22,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
444,2007/02/16,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
443,2007/02/08,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
442,2007/02/06,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
441,2007/02/05,--,--,--,0,DA42 Sim,0,0,--,0,0,0,0,DA42 Sim,SIM,0,0
440,2007/02/04,N1179C,KBFI,KAWO,1.4,SR20,2,0,ILS13-BFI,0,0.3,0,0,SR20,SEL,0,0
439,2007/02/01,N1179C,KBFI,CYYJ,2,SR20,2,0,--,0,0,0,0,SR20,SEL,0,0
438,2007/01/30,N1179C,KBFI,KPAE,0.8,SR20,2,0,--,0,0,0,0,SR20,SEL,0,0
437,2007/01/27,N49494,KBFI,KPAE,1.4,DA42,1,2,"ILS16/GPS16-PAE, Tracking",0,0,1.2,0,DA42,MEL,0,0
436,2007/01/26,N49494,KBFI,KOLM,2,DA42,1,4,"ILS17-TIW, ILS-17/VOR-17/Hold-OLM, ILS31-BFI",0,0,1.8,0,DA42,MEL,0,0
435,2006/12/28,N1179C,KBFI,CYYJ,2,SR20,2,1,ILS-09-CYYJ,0,0.2,0,0,SR20,SEL,0,0
434,2006/12/14,ZS-PSD,FLKK,KInn,7.3,C206,3,0,"STOPS@ Fly :via FBFT, FAPP",0,0,0,0,C206,SEL,0,0
433,2006/12/13,ZS-PSD,FLMZ,FLKK,1.3,C206,1,0,--,0,0,0,0,C206,SEL,0,0
432,2006/12/06,ZS-PSD,FBFT,FLMZ,5,C206,2,0,via FLKK,0,0,0,0,C206,SEL,0,0
431,2006/12/05,ZS-PSD,FALA,FBFT,2.4,C206,1,0,--,0,0,0,0,C206,SEL,0,0
430,2006/11/18,N1179C,KBFI,KPWT,2,SR20,3,0,"STOPS@ BVS,",0,0,0,0,SR20,SEL,0,0
429,2006/10/31,N1179C,KBFI,KSHN,1.6,SR20,5,0,"Slow, Emg Lndg, Stp Trns",0,0,0,0,SR20,SEL,0,0
428,2006/10/20,N1179C,KFBI,3W5,1.8,SR20,2,0,--,0,0,0,0,SR20,SEL,0,0
427,2006/10/14,N1179C,CYYJ,KBFI,1,SR20,0,1,ILS-13R,0,0.3,0,0,SR20,SEL,0,0
426,2006/10/13,N1179C,KBFI,CYYJ,0.9,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
425,2006/09/30,ZS-PSD,FBLV,FLYINN,2.3,C206,0,0,Via FAPP,0,0,0,0,C206,SEL,0,0
424,2006/09/29,ZS-PSD,FLKK,FBLV,4,C206,0,0,Via FBFT,0,0,0,0,C206,SEL,0,0
423,2006/09/28,ZS-PSD,FLZI,FLKK,1,C206,0,0,--,0,0,0,0,C206,SEL,0,0
422,2006/09/22,ZS-PSD,IWABA,FLZI,4,C206,0,0,"Via FVCP, FLKK",0,0,0,0,C206,SEL,0,0
421,2006/09/20,ZS-PSD,FLYINN,IWABA,4.1,C206,0,0,"Via FAPP, FVBU",0,0,0,0,C206,SEL,0,0
420,2006/09/17,ZU-EHY,FASI,FASI,0.5,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
419,2006/09/17,ZS-PSD,FLYINN,FLYINN,0.7,C206,0,0,--,0,0,0,0,C206,SEL,0,0
418,2006/09/16,ZS-PSD,FLYINN,FASI,0.7,C206,0,0,--,0,0,0,0,C206,SEL,0,0
417,2006/09/09,N1179C,KBFI,CYYJ,2.2,SR20,0,1,ILS-09-CYYJ,0,0.6,0,0,SR20,SEL,0,0
416,2006/09/08,N1179C,CYMX,KBFI,5.6,SR20,0,0,CYYF,0,0,0,0,SR20,SEL,0,0
415,2006/09/07,N1179C,CYQT,CYMX,7.7,SR20,0,0,"CYWG, CYRQ",0,0,0,0,SR20,SEL,0,0
414,2006/09/06,N1179C,CYUL,CYQT,6.1,SR20,0,0,CYSB,0,0.4,0,0,SR20,SEL,0,0
413,2006/09/04,N1179C,KHPN,CYUL,2.9,SR20,0,1,LOC-24-CYUL,0,2,0,0,SR20,SEL,0,0
412,2006/08/30,N1179C,KASH,KHPN,1.8,SR20,0,1,ILS-22,0,0.5,0,0,SR20,SEL,0,0
411,2006/08/28,N1179C,KBUF,KASH,2.6,SR20,0,1,ILS-16-ASH,0,0.9,0,0,SR20,SEL,0,0
410,2006/08/27,N1179C,KMOT,KBUF,8,SR20,0,0,"KDUL, KTVC, ILS22-BUF",0,0.5,0,0,SR20,SEL,0,0
409,2006/08/26,N1179C,KBFI,KMOT,7.1,SR20,0,0,"KGPI, KGGW",0,0,0,0,SR20,SEL,0,0
408,2006/08/25,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
407,2006/08/24,N1179C,KSQL,KBFI,5.4,SR20,0,0,"KRDD,KMMV",0,0.1,0,0,SR20,SEL,0,0
406,2006/08/23,N1179C,KBFI,KSQL,5.6,SR20,0,0,KMFR/IFR,0,0,0,0,SR20,SEL,0,0
405,2006/08/20,N1179C,KBFI,3W5,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
404,2006/08/13,N1179C,KBFI,LOPEZ,1.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
403,2006/08/04,N1179C,KBFI,KORS,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
402,2006/07/27,N1179C,KHLN,KBFI,4.3,SR20,0,0,KMWH,0,0,0,0,SR20,SEL,0,0
401,2006/07/26,N1179C,KOSH,KHLN,9.5,SR20,0,0,"KSTC, KBIS, KGDV",0,0,0,0,SR20,SEL,0,0
400,2006/07/24,N1179C,KGRB,KOSH,1.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
399,2006/07/23,N1179C,KJAC,KGRB,7.6,SR20,0,0,"KRAP, KOLV",0,0,0,0,SR20,SEL,0,0
398,2006/07/20,N1179C,KBFI,KJAC,4.6,SR20,0,0,KPSC,0,0,0,0,SR20,SEL,0,0
397,2006/07/17,N1179C,KBFI,KBVS,1.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
396,2006/07/15,N1179C,KBFI,KPDX,2.7,SR20,0,0,--,0,0.2,0,0,SR20,SEL,0,0
395,2006/06/30,N1179C,KBFI,KSHN,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
394,2006/06/27,N1179C,KBFI,KSHN,1.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
393,2006/06/24,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
392,2006/06/18,N1179C,KBFI,CYYJ,2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
391,2006/06/16,N1179C,KBFI,KTIW,2,SR20,0,0,"IFR: TIW-17 ILS, BFI-13 ILS, J. Lionetti",0,0,0.8,0,SR20,SEL,0,0
390,2006/06/12,N1179C,KBFI,KPWT,0.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
389,2006/06/08,N1179C,KBFI,KBFI,2.5,SR20,0,0,"IFR Currency, PAE VOR, Hold, VOR-16, ILS-16, BFI ILS-13 x 2 - D. Maritz",0,1,0,0,SR20,SEL,0,0
388,2006/06/03,N1179C,KBFI,KPDX,2.5,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
387,2006/05/29,N1179C,KBFI,KSHN,1.6,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
386,2006/05/26,N1179C,KBFI,KGEG,6.1,SR20,0,0,--,0,1,0,0,SR20,SEL,0,0
385,2006/05/20,N1179C,KBFI,KPAE,0.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
384,2006/05/16,N1179C,KBFI,KSHN,1.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
383,2006/05/14,N1179C,KBFI,CYYJ,2.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
382,2006/05/02,N1179C,KBFI,KBVS,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
381,2006/04/28,N1179C,KBFI,KAWO,2.2,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
380,2006/04/21,N1179C,KBFI,KBVS,1.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
379,2006/04/10,ZS-OCD,KALA,FALA,1.5,C182,0,0,--,0,0,0,0,C182,SEL,0,0
378,2006/03/27,N1179C,KBFI,KAWO,1.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
377,2006/03/25,N1179C,KBFI,KSHN,2,SR20,0,0,IFR Currency,0,0.2,0,0,SR20,SEL,0,0
376,2006/03/12,N1179C,KBFI,CYYJ,1.9,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
375,2006/03/04,N1179C,KBFI,KAWO,2.3,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
374,2006/03/01,N1179C,KBFI,KPWT,0.8,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
373,2006/02/26,N1179C,KBVS,KBFI,0.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
372,2006/01/23,N1179C,CYYJ,KBFI,0.9,SR20,0,0,--,0,0.3,0,0,SR20,SEL,0,0
371,2006/01/22,N1179C,KBFI,CYYJ,0.9,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
370,2006/01/08,N1179C,KBFI,KSHN,1.1,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
369,2005/12/20,N1179C,KBFI,KAWO,1.6,SR20,0,0,STOPS@ KBVS,0,0,0,0,SR20,SEL,0,0
368,2005/12/17,N1179C,KBFI,KSHN,1.4,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
367,2005/12/14,N1179C,KBFI,KAWO,1.7,SR20,0,0,--,0,0,0,0,SR20,SEL,0,0
366,2005/12/09,N1179C,KBFI,KBFI,1.4,SR20,0,0,STOPS@ KPWT-,0,0,0,0,SR20,SEL,0,0
365,2005/12/07,ZU-DKS,FANS,Pyramid,1.6,Z194,0,0,Flt Trg with B Young,0,0,0,0,Z194,SEL,0,0
364,2005/12/07,ZU-DKS,FANS,FANS,0.8,Z194,0,0,Scenic,0,0,0,0,Z194,SEL,0,0
363,2005/12/07,ZU-DKS,FANS,Pyramid,1,Z194,0,0,--,0,0,0,0,Z194,SEL,0,0
362,2005/12/07,ZS-PFI,FANS,FANS,1,C172,0,0,LocalLocal:,0,0,0,0,C172,SEL,0,0
