Date,Reg,From,To,PIC:number,Type,Landings:number,Aprcs:number,Comment,Dual:number,ActI:number,SimI:number,Sim:number,
5/12/2004,N1179C,KBFI,KBFI,2.7,SR20,0,0,"IFR CURRENT: PAE VOR-B, Hold, GPS 16, AWO LOC 34, BVS GPS 10, BFI ILS 13R",0,0.4,0,0,0
5/9/2004,N1179C,KBFI,KBFI,1.8,SR20,0,0,STOPS@ KSHN,0,0,0,0,0
5/6/2004,ZU-DKS,FASI,FASI,1.4,Z194,0,0,LocalLocal:,0,0,0,0,0
5/5/2004,ZU-DKS,Emoyeni,FASI,3.4,Z194,0,0,--,0,0,0,0,0
5/4/2004,ZU-DKS,--,--,4.4,Z194,0,0,--,0,0,0,0,0
5/3/2004,ZU-DKS,--,--,1,Z194,0,0,--,0,0,0,0,0
5/3/2004,ZU-DKS,--,--,0.4,Z194,0,0,--,0,0,0,0,0
5/2/2004,ZU-DKS,--,--,0.8,Z194,0,0,--,0,0,0,0,0
5/2/2004,ZU-DKS,--,--,2,Z194,0,0,--,0,0,0,0,0
4/30/2004,ZU-DDX,--,--,0,Z194,0,0,--,1.2,0,0,0,0
4/30/2004,ZU-DDX,--,--,0,Z194,0,0,--,0.6,0,0,0,0
4/30/2004,ZU-DDX,--,--,0.3,Z194,0,0,--,0,0,0,0,0
4/30/2004,ZU-DDX,--,--,0,Z194,0,0,--,0.8,0,0,0,0
4/29/2004,ZS-ILP,--,--,1.4,C172,0,0,--,0,0,0,0,0
4/27/2004,ZS-JBG,--,--,0,C172,0,0,--,1.8,0,0,0,0
4/26/2004,ZS-JBG,--,--,0,C172,0,0,--,1.6,0,0,0,0
4/17/2004,N1179C,--,--,1.1,SR20,0,0,--,0,0,0,0,0
4/13/2004,N1179C,--,--,2.3,SR20,0,0,--,0,0,0,0,0
4/11/2004,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0,0
4/1/2004,N350ME,--,--,1.7,C172,0,0,--,0,0,0,0,0
3/31/2004,N27GF,--,--,0,C172,0,0,--,2.1,0,0,0,0
3/21/2004,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,0
3/20/2004,N1179C,--,--,3.3,SR20,0,0,--,0,0,0,0,0
3/8/2004,N1179C,--,--,1.8,SR20,0,0,--,0,0,0,0,0
3/7/2004,N1179C,--,--,0.5,SR20,0,0,--,0,0.1,0,0,0
3/7/2004,N1179C,--,--,1.4,SR20,0,0,--,0,1,0,0,0
3/2/2004,N1179C,--,--,1.8,SR20,0,0,--,0,0.1,0,0,0
3/1/2004,N1179C,--,--,1.7,SR20,0,0,--,0,0,0,0,0
2/11/2004,N1179C,--,--,0.8,SR20,0,0,--,0,0,0,0,0
2/11/2004,N1179C,--,--,1.7,SR20,0,0,--,0,0,0,0,0
2/10/2004,N1179C,--,--,2.1,SR20,0,0,--,0,0,0,0,0
2/8/2004,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0,0
2/7/2004,N1179C,--,--,1.2,SR20,0,0,--,0,0,0,0,0
2/5/2004,N1179C,--,--,0,C172,0,0,--,1.7,0,0,0,0
2/4/2004,N23676,--,--,0,C182,0,0,--,1.6,0,0,0,0
2/3/2004,N965CW,--,--,0,C182,0,0,--,1.3,0,0,0,0
1/12/2004,N1179C,--,--,2,SR20,0,0,--,0,0,0,0,0
1/11/2004,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0,0
1/4/2004,N1179C,--,--,2.3,SR20,0,0,--,0,0,0,0,0
12/3/2003,N1179C,--,--,1.8,SR20,0,0,--,0,0,0,0,0
12/3/2003,N1179C,--,--,0.6,SR20,0,0,--,0,0.2,0,0,0
11/24/2003,N1179C,--,--,0.5,SR20,0,0,--,0,0,0,0,0
11/24/2003,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0,0
11/22/2003,N1179C,--,--,1.3,SR20,0,0,--,0,0,0,0,0
11/9/2003,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0,0
11/8/2003,N1179C,--,--,0.7,SR20,0,0,--,0,0,0,0,0
11/6/2003,N1179C,--,--,0.7,SR20,0,0,--,0,0,0,0,0
11/1/2003,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,0
10/31/2003,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,0
10/26/2003,N1179C,--,--,1.3,SR20,0,0,--,0,0,0,0,0
10/25/2003,N1179C,--,--,2.3,SR20,0,0,--,0,0,0,0,0
10/24/2003,N1179C,--,--,1.2,SR20,0,0,--,0,0,0,0,0
10/3/2003,N1179C,--,--,2,SR20,0,0,--,0,1,0,0,0
9/30/2003,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0,0
9/27/2003,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0,0
9/26/2003,N1179C,--,--,2.1,SR20,0,0,--,0,0,0,0,0
9/22/2003,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0,0
9/13/2003,N1179C,--,--,0.4,SR20,0,0,--,0,0,0,0,0
9/12/2003,N1179C,--,--,2.4,SR20,0,0,--,0,0,0,0,0
9/5/2003,N1179C,--,--,1.4,SR20,0,0,--,0,0,0,0,0
9/5/2003,N1179C,--,--,1.7,SR20,0,0,--,0,0,0,0,0
9/3/2003,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0,0
9/3/2003,N1179C,--,--,1.7,SR20,0,0,--,0,0.3,0,0,0
8/24/2003,N1179C,--,--,1.6,SR20,0,0,--,0,0,0,0,0
8/16/2003,N1179C,--,--,2,SR20,0,0,--,0,0,0,0,0
8/13/2003,N1179C,--,--,0.8,SR20,0,0,--,0,0,0,0,0
8/13/2003,N1179C,--,--,0,SR20,0,0,--,1.5,0,1.3,0,0
8/9/2003,N1179C,--,--,2.5,SR20,0,0,--,0,0,0,0,0
8/8/2003,N1179C,--,--,0,SR20,0,0,--,2.4,0,2.2,0,0
8/7/2003,N1179C,--,--,0,SR20,0,0,--,1.6,0,1.3,0,0
8/6/2003,N1179C,--,--,0.6,SR20,0,0,--,0,0,0,0,0
8/5/2003,N1179C,--,--,0,SR20,0,0,--,1.8,0,0,0,0
8/4/2003,N1179C,--,--,1.5,SR20,0,0,--,0,0,0,0,0
8/3/2003,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,0
7/28/2003,N1179C,--,--,2.2,SR20,0,0,--,0,0,0,0,0
7/27/2003,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,0
7/26/2003,N1179C,--,--,1,SR20,0,0,--,0,0,0,0,0
7/24/2003,N1179C,--,--,2.8,SR20,0,0,--,0,0,0,0,0
7/23/2003,N1179C,--,--,0.5,SR20,0,0,--,0,0,0,0,0
6/16/2003,N1179C,--,--,0,SR20,0,0,--,2,0,1.9,0,0
6/11/2003,N1179C,--,--,0,SR20,0,0,--,1,0.1,0.9,0,0
6/10/2003,N1179C,--,--,0,SR20,0,0,--,1.6,0.8,1.4,0,0
6/4/2003,N1179C,--,--,0,SR20,0,0,--,3.4,0,3.4,0,0
6/2/2003,N1179C,--,--,0,SR20,0,0,--,2.5,0,1.5,0,0
6/2/2003,N1179C,--,--,0,SR20,0,0,--,1.9,0,1.8,0,0
5/29/2003,N1179C,--,--,0,SR20,0,0,--,4.3,0,4.3,0,0
5/28/2003,N1179C,--,--,0,SR20,0,0,--,1.9,0,1.7,0,0
5/27/2003,N1179C,--,--,0,SR20,0,0,--,1.5,0,1.3,0,0
5/24/2003,N1179C,--,--,2,SR20,0,0,--,0,0,0,0,0
5/23/2003,N1179C,--,--,1.9,SR20,0,0,--,0,0,0,0,0
5/22/2003,N1179C,--,--,0,SR20,0,0,--,2.7,0.3,2.2,0,0
5/21/2003,N1179C,--,--,0,SR20,0,0,--,1.3,0.6,1.2,0,0
5/21/2003,N1179C,--,--,0,SR20,0,0,--,1.9,0,1.7,0,0
5/19/2003,N1179C,--,--,0,SR20,0,0,--,3.2,0,3,0,0
5/18/2003,N1179C,--,--,3.5,SR20,0,0,--,0,0,0,0,0
5/2/2003,N1179C,--,--,2.8,SR20,0,0,--,0,0,0,0,0
5/1/2003,N1179C,--,--,2.8,SR20,0,0,--,0,0,0,0,0
4/28/2003,N1179C,--,--,2.2,SR20,0,0,--,0,0,0,0,0
4/18/2003,N1179C,--,--,0,SR20,0,0,--,5.1,0.1,0.8,0,0
4/3/2003,N1179C,--,--,0,SR20,0,0,--,1,0,0,0,0
4/2/2003,N1179C,--,--,0,SR20,0,0,--,1.9,0,0,0,0
3/31/2003,N1179C,--,--,0,SR20,0,0,--,1.7,0,0,0,0
3/29/2003,N1179C,--,--,0,SR20,0,0,--,1.2,0,0,0,0
3/29/2003,N1179C,--,--,0,SR20,0,0,--,1.6,0,0.7,0,0
3/29/2003,N1179C,--,--,0,SR20,0,0,--,1.4,0,0,0,0
3/27/2003,N1179C,--,--,0,SR20,0,0,--,1.2,0,0,0,0
2/9/2003,N912LB,--,--,0,C172,0,0,--,1.2,0.7,0.2,0,0
2/8/2003,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,1.2
2/8/2003,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,5.3
2/7/2003,N912LB,--,--,0,C172,0,0,--,3.1,0,2.8,0,0
2/7/2003,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,3
2/6/2003,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,6.3
2/5/2003,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,4
2/4/2003,N912LB,--,--,0,C172,0,0,--,2.5,0,2,0,0
2/3/2003,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,1.4
2/3/2003,N912LB,--,--,0,C172,0,0,--,1.8,0,0.6,0,0
1/10/2003,N912LB,--,--,1.7,C172,0,0,--,0,0,1.3,0,0
1/9/2003,N912LB,--,--,1.6,C172,0,0,--,0,0,0,0,0
1/8/2003,N912LB,--,--,2.1,C172,0,0,--,0,0,0,0,0
1/6/2003,N912LB,--,--,1.6,C172,0,0,--,0,0,0,0,0
12/20/2002,N912LB,--,--,2.3,C172,0,0,--,0,0,0,0,0
11/20/2002,N912LB,--,--,0,C172,0,0,--,2.3,0,2.2,0,0
11/15/2002,N912LB,--,--,0,C172,0,0,--,1.6,0,1.4,0,0
11/14/2002,N912LB,--,--,0,C172,0,0,--,1.3,0.6,0.7,0,0
11/9/2002,N912LB,--,--,0.9,C172,0,0,--,0,0,0,0,0
11/5/2002,N912LB,--,--,0,C172,0,0,--,1.8,0,1.8,0,0
11/4/2002,N912LB,--,--,1.5,C172,0,0,--,0,0,0,0,0
11/1/2002,N912LB,--,--,1.5,C172,0,0,--,0,0,0,0,0
10/31/2002,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,1.8
10/29/2002,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,3.5
10/23/2002,--,--,--,0,C172 Sim,0,0,--,0,0,0,0,1.9
10/21/2002,N912LB,--,--,0.5,C172,0,0,--,0,0,0,0,0
10/17/2002,N912LB,--,--,0,C172,0,0,--,1.2,0,1.2,0,0
10/12/2002,N912LB,--,--,1.3,C172,0,0,--,0,0,0,0,0
10/4/2002,N912LB,--,--,0,C172,0,0,--,1.1,0,0,0,0
9/5/2002,N912LB,--,--,2.4,C172,0,0,--,0,0,0,0,0
8/24/2002,N912LB,--,--,4.3,C172,0,0,--,0,0,0,0,0
8/15/2002,N912LB,--,--,1.9,C172,0,0,--,0,0,0,0,0
8/10/2002,N912LB,--,--,1,C172,0,0,--,0,0,0,0,0
7/29/2002,N912LB,--,--,2,C172,0,0,--,0,0,0,0,0
7/29/2002,N912LB,--,--,2,C172,0,0,--,0,0,0,0,0
7/28/2002,N912LB,--,--,2.2,C172,0,0,--,0,0,0,0,0
7/28/2002,N912LB,--,--,2.2,C172,0,0,--,0,0,0,0,0
7/27/2002,N912LB,--,--,2.2,C172,0,0,--,0,0,0,0,0
7/27/2002,N912LB,--,--,2.6,C172,0,0,--,0,0,0,0,0
7/26/2002,N912LB,--,--,3.6,C172,0,0,--,0,0,0,0,0
7/26/2002,N912LB,--,--,2.7,C172,0,0,--,0,0,0,0,0
7/23/2002,N912LB,--,--,2.5,C172,0,0,--,0,0,0,0,0
7/22/2002,N912LB,--,--,2.2,C172,0,0,--,0,0,0,0,0
7/22/2002,N912LB,--,--,2.3,C172,0,0,--,0,0,0,0,0
7/20/2002,N912LB,--,--,0.5,C172,0,0,--,0,0,0,0,0
7/12/2002,N912LB,--,--,2.1,C172,0,0,--,0,0,0,0,0
7/9/2002,N912LB,--,--,1,C172,0,0,--,0,0,0,0,0
6/4/2002,N912LB,--,--,1,C172,0,0,--,0,0,0,0,0
5/31/2002,N912LB,--,--,2.2,C172,0,0,--,0,0,0,0,0
5/19/2002,N912LB,--,--,2.2,C172,0,0,--,0,0,0,0,0
5/16/2002,N912LB,--,--,1.9,C172,0,0,--,0,0,0,0,0
5/15/2002,N912LB,--,--,0.8,C172,0,0,--,0,0,0,0,0
5/12/2002,N912LB,--,--,0.9,C172,0,0,--,0,0,0,0,0
5/10/2002,N912LB,--,--,1.2,C172,0,0,--,0,0,0,0,0
4/8/2002,N912LB,--,--,2,C172,0,0,--,0,0,0,0,0
4/3/2002,N912LB,--,--,0.7,C172,0,0,--,0,0,0,0,0
4/2/2002,N912LB,--,--,1.8,C172,0,0,--,0,0,0,0,0
3/30/2002,N912LB,--,--,0.5,C172,0,0,--,0,0,0,0,0
3/27/2002,N912LB,--,--,5.6,C172,0,0,--,0,0,0,0,0
3/26/2002,N912LB,--,--,6.3,C172,0,0,--,0,0,0.8,0,0
3/1/2002,N6132G,--,--,1.4,C172,0,0,--,0,0,0,0,0
2/27/2002,N73378,--,--,2.8,C172,0,0,--,0,0,0,0,0
2/25/2002,N13724,--,--,2.4,C172,0,0,--,0,0,0,0,0
2/19/2002,--,--,--,1.5,C172,0,0,--,0,0,1,0,0
2/16/2002,--,--,--,0,C172,0,0,--,1.2,0,0,0,0
2/16/2002,--,--,--,0,C172,0,0,--,1.6,0,0,0,0
2/12/2002,--,--,--,0,C172,0,0,--,1.9,0,0,1.9,0
2/11/2002,--,--,--,0,C172,0,0,--,1.3,0,0,1.3,0
2/10/2002,--,--,--,0,C172,0,0,--,1.5,0,0,0,0
2/9/2002,--,--,--,0,C172,0,0,--,1.6,0,0,0,0
2/8/2002,--,--,--,0,C172,0,0,--,2.5,0,0,0,0
2/4/2002,--,--,--,2.4,C172,0,0,--,0,0,0,0,0
2/4/2002,--,--,--,0,C172,0,0,--,0.7,0,0,0,0
1/11/2002,--,--,--,1.7,C172,0,0,--,0,0,0,0,0
1/10/2002,--,--,--,0,C172,0,0,--,1.2,0,0.8,0,0
1/10/2002,--,--,--,0.7,C172,0,0,--,0,0,0,0,0
1/9/2002,--,--,--,1.4,C172,0,0,--,0,0,0,0,0
1/4/2002,--,--,--,1.6,C172,0,0,--,0,0,0,0,0
1/2/2002,--,--,--,0,C172,0,0,--,1.6,0,0,0,0
12/22/2001,--,--,--,0,C172,0,0,--,1.3,0,0,0,0
12/21/2001,--,--,--,0,C172,0,0,--,0.6,0,0,0,0
12/20/2001,--,--,--,1.3,C172,0,0,--,0,0,0,0,0
12/19/2001,--,--,--,0,C172,0,0,--,1.4,0,0,0,0
12/19/2001,--,--,--,1,C172,0,0,--,0,0,0,0,0
12/19/2001,--,--,--,2.1,C172,0,0,--,0,0,0,0,0
12/11/2001,--,--,--,0,C172,0,0,--,2.2,0,0,0,0
12/9/2001,--,--,--,0,C172,0,0,--,2.1,0,0,0,0
12/8/2001,--,--,--,0,C172,0,0,--,3,0,1,0,0
11/30/2001,--,--,--,0,C172,0,0,--,2.4,0,0.8,0,0
11/29/2001,--,--,--,0,C172,0,0,--,2.5,0,0,0,0
11/2/2001,--,--,--,0,C172,0,0,--,1.3,0,0,0,0
10/29/2001,--,--,--,0,C172,0,0,--,1.1,0,0,0,0
10/29/2001,--,--,--,1.5,C172,0,0,--,0,0,0,0,0
10/28/2001,--,--,--,1.1,C172,0,0,--,0,0,0,0,0
10/15/2001,--,--,--,0,C172,0,0,--,0.5,0,0,0,0
10/15/2001,--,--,--,0.9,C172,0,0,--,0,0,0,0,0
10/15/2001,--,--,--,0,C172,0,0,--,0.7,0,0,0,0
10/6/2001,--,--,--,0,C172,0,0,--,1.5,0,0,0,0
10/5/2001,--,--,--,0,C172,0,0,--,1.3,0,0,0,0
10/4/2001,--,--,--,0.4,C172,0,0,--,0,0,0,0,0
10/4/2001,--,--,--,0,C172,0,0,--,0.5,0,0,0,0
9/27/2001,--,--,--,0,C172,0,0,--,1.4,0,0,0,0
9/23/2001,--,--,--,0,C172,0,0,--,1.1,0,0,0,0
9/10/2001,--,--,--,0,C172,0,0,--,1.3,0,0,0,0
9/9/2001,--,--,--,0,C172,0,0,--,1,0,0,0,0
9/9/2001,--,--,--,0,C172,0,0,--,1.4,0,0,0,0
9/8/2001,--,--,--,0,C172,0,0,--,1.3,0,0,0,0
9/8/2001,--,--,--,0,C172,0,0,--,1.5,0,0,0,0
9/4/2001,--,--,--,0,C172,0,0,--,1.5,0,0,0,0
9/4/2001,--,--,--,0,C172,0,0,--,1.5,0,0,0,0
9/3/2001,--,--,--,0,C172,0,0,--,1.5,0,0,0,0
9/2/2001,--,--,--,0,C172,0,0,--,1.6,0,0,0,0
8/31/2001,--,--,--,0,C172,0,0,--,1.4,0,0,0,0
8/30/2001,--,--,--,0,C172,0,0,--,1.6,0,0,0,0
8/30/2001,--,--,--,0,C172,0,0,--,1.4,0,0,0,0
8/27/2001,--,--,--,0,C172,0,0,--,1.3,0,0,0,0
8/27/2001,--,--,--,0,C172,0,0,--,1.2,0,0,0,0
8/26/2001,--,--,--,0,C172,0,0,--,1.4,0,0,0,0
8/25/2001,--,--,--,0,C172,0,0,--,1.2,0,0,0,0
8/24/2001,--,--,--,0,C172,0,0,--,1.2,0,0,0,0
8/23/2001,--,--,--,0,C172,0,0,--,1.3,0,0,0,0
8/20/2001,--,--,--,0,C172,0,0,--,1.1,0,0,0,0
8/18/2001,--,--,--,0,C172,0,0,--,0.9,0,0,0,0
